State,City,Operator,Header,Address,lat,lng,Link
Maryland,Baltimore,tw telecom,tw telecom Baltimore,"111 Market Pl, Baltimore, CA 21202",36.778261,-119.4179324,/usa/maryland/baltimore/twtc-baltimore/
Maryland,Frederick,Maryland Hyperscale ,Maryland Hyperscale Campus,Manor Woods Road21703 Frederick,39.3366169,-77.4680245,/usa/maryland/frederick/maryland-campus/
Maryland,Frederick,Xecunet,Xecunet,5744-R Industry Lane21704 Frederick,39.4142688,-77.4105409,/usa/maryland/frederick/xecunet/
Maryland,Frederick,"Swift Systems, Inc.",Frederick Data Center I,"5301 Buckeystown Pike, Frederick, CA 21704",39.3778813,-77.4078871,/usa/maryland/frederick/frederick-data-center-i/
Maryland,Frederick,"Swift Systems, Inc.",Frederick Data Center II,"7340 Executive Way, Frederick, CA 21704",39.3681153,-77.4060935,/usa/maryland/frederick/frederick-data-center-ii/
Maryland,Beltsville,Coloco,Coloco,"11700 Montgomery Road, Beltsville, CA 20705",39.0527695,-76.9258719,/usa/maryland/beltsville/wdc13/
Maryland,Beltsville,MOSAIC DATA - BELT,MOSAIC DATA - BELT,20705 Beltsville,39.0455425,-76.9066829,/usa/maryland/beltsville/mosaic-data-belt/
Maryland,Beltsville,Verizon Communications Inc.,Verizon Beltsville,"7020 Virginia Manor Road, Beltsville, CA 20705",39.061017,-76.8928536,/usa/maryland/beltsville/verizon-beltsville/
Maryland,Silver Spring,Databridge Sites,Silver Spring/DC Metro,"12401 Prosperity Drive, Silver Spring, CA 20904",39.0586696,-76.9644861,/usa/maryland/silver-spring/metro-dc1/
Maryland,Silver Spring,"Atlantech Online, Inc.",Atlantech Online,"1010 Wayne Avenue, Silver Spring, CA 20910",38.9938429,-77.027705,/usa/maryland/silver-spring/atlantech-online/
Maryland,Laurel,AiNET,Coloco #8,"312 Laurel Ave, Laurel, CA 20705",36.778261,-119.4179324,/usa/maryland/laurel/coloco8/
Maryland,Laurel,tw telecom,tw telecom Washington,"14405 Laurel Pl, Laurel, CA 20707",39.1043687,-76.8836261,/usa/maryland/laurel/twtc-washington/
Maryland,Rockville,"Atlantech Online, Inc.",Rockville Datacenter,"1201 Seven Locks Road, Rockville, CA 20854",39.0642542,-77.1601101,/usa/maryland/rockville/rockville-datacenter/
Delaware,Wilmington,Lumen,Lumen Wilmington 1,"1603 North Jessup Street, Wilmington, CA 19802",36.778261,-119.4179324,/usa/delaware/wilmington/level3-wilmington1/
Delaware,Wilmington,Trijit Corporation,TRIJIT DATACENTER,"501 Silverside Rd, Wilmington, CA 19809",36.778261,-119.4179324,/usa/delaware/wilmington/trijit-dc/
Delaware,Wilmington,"DaSTOR, LLC",IPR Wilmington CCC,"1201 N. Market St., Wilmington, CA 19801",36.778261,-119.4179324,/usa/delaware/wilmington/ipr-wilmington-bcc/
Delaware,Newark De,HOSTING,HOSTING - Newark,"650 Pencader Dr., Newark, CA 19702",36.778261,-119.4179324,/usa/delaware/newark-de/hosting-newark/
Iowa,Des Moines,OneNeck IT Solutions,OneNeck Des Moines,"390 NE Alices Road, Des Moines, CA 50263",36.778261,-119.4179324,/usa/iowa/des-moines/team-companies-des-moines/
Iowa,Des Moines,LightEdge,LightEdge - Altoona II,"1401 Northridge Circle NE, Altoona, CA 50009",41.6669993,-93.4563863,/usa/iowa/des-moines/lightedge-altoona2/
Iowa,Des Moines,LightEdge,LightEdge - Altoona I,"1435 Northridge Circle NE, Altoona, CA 50009",41.6677157,-93.4554348,/usa/iowa/des-moines/edgebcc/
Iowa,Des Moines,InfoBunker,InfoBunker,"3101 Ingersoll Ave, Des Moines, CA 50312",41.5864144,-93.6595484,/usa/iowa/des-moines/infobunker/
Iowa,Des Moines,Microsoft,Microsoft Project Alluvion,"3590 SE Soteria Ave, Des Moines, CA 50265",41.5181253,-93.7111353,/usa/iowa/des-moines/microsoft-project-alluvion/
Iowa,Des Moines,Microsoft,Microsoft Project Osmium,"5855 SW Kerry St, Cumming, CA 50061",41.4968628,-93.7886638,/usa/iowa/des-moines/microsoft-project-osmium/
Iowa,Des Moines,Microsoft,Microsoft Project Mountain,"8855 Grand Avenue, Des Moines, CA 50266",41.5398018,-93.8243473,/usa/iowa/des-moines/microsoft-project-mountain/
Iowa,Des Moines,Microsoft,Microsoft Project Ginger West,"11100 Booneville Rd, West Des Moines, CA 50266",41.5350032,-93.8653712,/usa/iowa/des-moines/microsoft-project-ginger-west/
Iowa,Des Moines,META,Meta Altoona Data Center,"100 Share Way NW, Altoona, CA 50009",41.6644523,-93.5145608,/usa/iowa/des-moines/meta-altoona-data-center/
Iowa,Des Moines,Microsoft,Microsoft Project Ginger East,"1475 SE Maffitt Lake Ct, West Des Moines, CA 50265",41.5164792,-93.7246289,/usa/iowa/des-moines/microsoft-project-ginger-east/
Iowa,Des Moines,Lumen,Lumen Des Moines,"4550 Carlisle Rd, Pleasant Hill, CA 50327",36.778261,-119.4179324,/usa/iowa/des-moines/lumen-des-moines/
Iowa,Des Moines,"Connect Des Moines, LLC",Connect Des Moines,"666 Walnut Street, Des Moines, CA 50309",41.5855286,-93.6254222,/usa/iowa/des-moines/connect-des-moines/
Iowa,Monticello,US Secure Hosting Center,US Secure Hosting Center,"117 E. First Street, Monticello, CA 52310",42.2383351,-91.1870937,/usa/iowa/monticello/us-secure-hosting-center/
Iowa,Monticello,Infrastructure Technology Solutions,Infrastructure Technology Solutions,"22068 Business Hwy 151, Monticello, CA 52310",42.2383351,-91.1870937,/usa/iowa/monticello/infrastructure-technology-solutions/
Iowa,Cedar Rapids,Involta,Involta Marion,"5055 Rec Dr, Marion, CA 52302",42.0529329,-91.5542384,/usa/iowa/cedar-rapids/involta-marion/
Iowa,Cedar Rapids,Enseva,Enseva Hiawatha,"755 Metzger Dr, Hiawatha, CA 52233",42.0562701,-91.6796375,/usa/iowa/cedar-rapids/enseva-hiawatha/
Iowa,Cedar Falls,OneNeck IT Solutions,OneNeck IT Solutions,"1205 Technology Parkway, Cedar Falls, CA 50613",42.4741674,-92.458792,/usa/iowa/cedar-falls/oneneck-it/
Iowa,Cedar Falls,"Connect Des Moines, LLC",Connect Cedar Valley,"1205 Technology Parkway, Cedar Falls, CA 50613",42.4741674,-92.458792,/usa/iowa/cedar-falls/connect-cedar-valley/
Iowa,Council Bluffs,CyrusOne Data Centers,CyrusOne OCB1 - Council Bluffs,"4700 Gifford Rd., Council Bluffs, CA 51501",41.2123485,-95.8792872,/usa/iowa/council-bluffs/cyrusone-ocb1/
Iowa,Council Bluffs,Google,Google Council Bluffs Data Center,"1430 Veterans Memorial Hwy, Council Bluffs, CA 51501",41.2204117,-95.8646491,/usa/iowa/council-bluffs/google-council-bluffs/
Iowa,Davenport,Bluebird Network,Bluebird Quad Cities Data Center,"2701 Devils Glen Rd, Bettendorf, CA 52722",41.5503227,-90.4824588,/usa/iowa/davenport/colohub/
Iowa,Lake Park,Great Lakes Colocation ,GLCC,"1455 highway 9, Lakre Park, CA 51347",43.42945,-95.29814,/usa/iowa/lake-park/glcc/
Iowa,Spencer,Great Lakes Colocation ,Great Lakes Colocation,"1501 35th ave west, spencer, CA 51301",43.153072,-95.1960891,/usa/iowa/spencer/great-lakes-colocation/
Iowa,Waterloo Ia,Heartland technology Data Center,Heartland Technology Data Center,"1151 12th St, Jesup, CA 50648",42.4711813,-92.0541509,/usa/iowa/waterloo-ia/heartland-technology/
Montana,Billings,Parsec Data Management,Parsec Data Center,"3450 Gabel Road, Billings, CA 59102",45.7426326,-108.6030894,/usa/montana/billings/parsec-data-center/
Montana,Billings,Vision Net,Billings - Central,"1030 Central Ave, Billings, CA 59102",36.778261,-119.4179324,/usa/montana/billings/billings-central/
Montana,Bozeman,Montana Opticom,Opticom Bozeman,"144 Quail Run Road, Bozeman, CA 59718",45.6732603,-111.1897154,/usa/montana/bozeman/opticom-bozeman/
South Carolina,Greenville,DartPoints,DartPoints Greenville,"78 Global Drive, Greenville, CA 29607",36.778261,-119.4179324,/usa/south-carolina/greenville/immedion/
South Carolina,Greenville,DC BLOX Inc.,DC BLOX Greenville,"33 Global Drive, Greenville, CA 29607",36.778261,-119.4179324,/usa/south-carolina/greenville/dcblox-gsp1/
South Carolina,Greenville,DartPoints,DartPoints Spartanburg,"5700 N Blackstock Rd, Spartanburg, CA 29303",34.996595,-82.0346933,/usa/south-carolina/greenville/immedion-greenville/
South Carolina,Seneca,Technology Solutions,Technology Solutions,"301 By Pass 123, Seneca, CA 29678",36.778261,-119.4179324,/usa/south-carolina/seneca/technology-solutions/
South Carolina,Charleston,DartPoints,DartPoints Charleston,"8480 Palmetto Commerce Parkway, North Charleston, CA 29456",32.9648771,-80.1012081,/usa/south-carolina/charleston/immedion-palmetto/
South Carolina,Charleston,Google,Google Berkeley County Data Center,"1669 Garrott Ave, Moncks Corner, CA 29461",33.0723666,-80.0388922,/usa/south-carolina/charleston/google-berkeley-county/
South Carolina,Charleston,elink corp,Elink Datacenter,"3227 Walter Drive, Johns Island, CA 29455",32.7301282,-80.0589276,/usa/south-carolina/charleston/elink-mc-datacenter/
South Carolina,Charleston,EBS Data.netwithin ,EBS Data,"10 miles from downtown2, Charleston, CA 94812",36.778261,-119.4179324,/usa/south-carolina/charleston/ebs-data/
South Carolina,Spartanburg,Lumen,Lumen Spartanburg 1,"145 North Church Street, Spartanburg, CA 29306",34.9510344,-81.9320407,/usa/south-carolina/spartanburg/level3-spartanburg1/
South Carolina,Columbia Sc,DartPoints,DartPoints Columbia,"1000 Catawba Street, Columbia, CA 29201",36.778261,-119.4179324,/usa/south-carolina/columbia-sc/immedion1/
South Carolina,Columbia Sc,Lumen,Lumen Columbia,"1401 Main St, Columbia, CA 29203",34.0007104,-81.0348144,/usa/south-carolina/columbia-sc/twtc-columbia/
South Carolina,Columbia Sc,Spirit Telecom,Spirit Telecom Data Center,"1500 Hampton St, Columbia, CA 29201",36.778261,-119.4179324,/usa/south-carolina/columbia-sc/spirit-telecom/
South Carolina,Rock Hill,High Speed Web Inc,High Speed Web,"420 dave lyle blvd, Rock Hill, CA 29730",34.9295812,-81.0218406,/usa/south-carolina/rock-hill/high-speed-web/
Kentucky,Louisville,Flexential,Flexential Louisville - East Data Center,"2101 Nelson Miller Parkway, Louisville, CA 40223",38.27718,-85.5072266,/usa/kentucky/louisville/flexential-louisville/
Kentucky,Louisville,Flexential,Flexential Louisville - Downtown Data Center,"733 Barret Avenue, Louisville, CA 40204",38.2429872,-85.7328101,/usa/kentucky/louisville/flexential-louisville-downtown/
Kentucky,Louisville,Lumen,Lumen Louisville 2,"715 S 7th St, Louisville, CA 40203",38.2455265,-85.7632289,/usa/kentucky/louisville/lumen-louisville-2/
Kentucky,Louisville,Lumen,Lumen Louisville 1,"848 S. 8th Street, Louisville, CA 40203",38.2431452,-85.7661038,/usa/kentucky/louisville/level3-louisville/
Kentucky,Louisville,Lumen,Lumen Louisville 3,"332 W. Broadway, Louisville, CA 40202",38.2458569,-85.7580474,/usa/kentucky/louisville/twtc-louisville/
Kentucky,Louisville,"Cogent Communications, Inc.",Cogent Louisville,"332 W. Broadway, Louisville, CA 40202",38.2458569,-85.7580474,/usa/kentucky/louisville/cogent-louisville/
Kentucky,Louisville,"IgLou Internet Services, Inc.",IgLou Colocation,"3315 Gilmore Industrial Blvd, Louisville, CA 40213",38.1783634,-85.7002275,/usa/kentucky/louisville/iglou-colocation/
Kentucky,Louisville,BluegrassNet,East Breckinridge,"321 East Breckinridge Street, Louisville, CA 40203",38.2411882,-85.7493313,/usa/kentucky/louisville/east-breckinridge/
Kentucky,Louisville,Davey Holdings LLC,Davey Holdings LLC,"12935 W. US Hwy 42, Prospect, CA 40059",38.3702788,-85.5935348,/usa/kentucky/louisville/davey-holdings/
Kentucky,Louisville,nGenX,"nGenX - Louisville, KY","929 Mason Avenue, Louisville, CA 40204",38.2423037,-85.7374873,/usa/kentucky/louisville/ngenx---colocation/
Kentucky,Louisville,Unknown Company,332 West Broadway,"332 W. Broadway, Louisville, CA 40202",38.2458569,-85.7580474,/usa/kentucky/louisville/332-w-broadway/
Kentucky,Louisville,HOSTING,HOSTING - Louisville,"501 S. 4th Street, Louisville, CA 40202",38.2507803,-85.7572924,/usa/kentucky/louisville/hosting-louisville/
Kentucky,Lexington,Kentucky Underground Storage,SUBTAC,"3830 Highbridge Rd, Wilmore, CA 40390",37.82694,-84.706819,/usa/kentucky/lexington/subtac/
Kentucky,Lexington,tw telecom,tw telecom Lexington,"333 West Vine Street, Lexington, CA 40507",38.0479122,-84.4995635,/usa/kentucky/lexington/twtc-lexington/
Kentucky,Ashland,Ashland Technology Complex and Data Center,ATCDC,"500 Diederich Blvd, Russell, CA 41169",38.5059917,-82.6817581,/usa/kentucky/ashland/atcdc/
Kentucky,Hopkinsville,EnergyNet,EnergyNet Data Center,"1820 E. 9th Street, Hopkinsville, CA 42240",36.8478405,-87.4651567,/usa/kentucky/hopkinsville/energynet-data-center/
Kentucky,Florence Ky,CyrusOne Data Centers,CyrusOne CIN6 - Florence,"7200 Industrial Road, Florence, CA 41042",38.9989499,-84.6266111,/usa/kentucky/florence-ky/cyrusone-kentucky-florence/
Kentucky,Florence Ky,Cincinnati Bell Technology Solutions,CBTS Florence Data Center,"987 Central Blvd., Florence, CA 41042",33.9747219,-118.2695791,/usa/kentucky/florence-ky/cbts-florence-data-center/
Kentucky,Olive Hill,"Stone Mountain Dataplex, Inc.",Stone Mountain Data Complex,"235 A Tom T. Hall Blvd, Olive Hill, CA 41164",36.778261,-119.4179324,/usa/kentucky/olive-hill/stone-mountain-data-complex/
Hawaii,Honolulu,"DR Fortress, LLC","DRFortress - Honolulu, Hawaii","3375 Koapaka Street, Honolulu, CA 96819",21.3360185,-157.9175223,/usa/hawaii/honolulu/the-fort-honolulu/
Hawaii,Honolulu,Servpac Inc.,MTP Data Center,"200 Kahelu Ave, Mililani, CA 96789",21.4809638,-158.0191586,/usa/hawaii/honolulu/mtp-data-center/
Hawaii,Honolulu,Servpac Inc.,Puahale,"1931 N King St, Honolulu, CA 96819",36.778261,-119.4179324,/usa/hawaii/honolulu/puahale/
Hawaii,Honolulu,"Systemmetrics - Honolulu, Hawaii - Data Center",Endeavor - Honolulu Data Center,"2339 Kamehameha Highway, Honolulu, CA 96819",21.3319333,-157.8882132,/usa/hawaii/honolulu/endeavor/
Hawaii,Honolulu,tw telecom,tw telecom Honolulu,"550 Paiea St, Honolulu, CA 96819",21.3355424,-157.9164071,/usa/hawaii/honolulu/twtc-honolulu/
Hawaii,Kapolei,1547 Critical Systems Realty,AlohaNAP,"91-340 Farrington Hwy, Kapolei, CA 96707",21.3367836,-158.0901731,/usa/hawaii/kapolei/alohanap/
Rhode Island,Providence,CROWN CASTLE,CROWN CASTLE (RI1),"235 Promenade St., Providence, RI, 02908",41.8289985,-71.4191828,/usa/rhode-island/providence/lightower-providence/
Rhode Island,Providence,Lumen,Lumen Providence 1,"375 Promenade Street, Providence, CA 02908",41.829468,-71.4239465,/usa/rhode-island/providence/level3-providence1/
Rhode Island,Providence,MegaNet Communications,MegaNet Foundry Datacenter,"275 Promenade St, Providence, CA 02908",41.8293208,-71.4208765,/usa/rhode-island/providence/meganet-foundry/
Rhode Island,Providence,"Provdotnet, LLC",PVD2/PVD3,"304 Carpenter St, Providence, CA 02909",41.8177962,-71.4291331,/usa/rhode-island/providence/pvd2/
Rhode Island,Providence,"Provdotnet, LLC",Provdotnet - PDC1,"1155 Westminster Steet, Providence, CA 02909",41.8174667,-71.4277449,/usa/rhode-island/providence/pdc1/
Connecticut,Norwalk,CyrusOne NYM5 - Norwa,CyrusOne NYM5 - Norwalk,"6 Norden Place, Norwalk, CA 06854",33.9022367,-118.081733,/usa/connecticut/norwalk/connecticut-2-data-center/
Connecticut,Stamford,CyrusOne Data Centers,CyrusOne NYM10 - Stamford,"10 Riverbend Drive South, Stamford, CA 06902",36.778261,-119.4179324,/usa/connecticut/stamford/stamford-data-center/
Connecticut,Stamford,Lumen,Lumen Stamford,"21 Harborview Ave, Stamford, CA 06902",41.0491464,-73.530484,/usa/connecticut/stamford/level3-stamford/
Connecticut,Stamford,"Data Ark Systems, LLC",Data Ark - Stamford,"25 Harborview Ave., Stamford, CA 06902",41.0487678,-73.5304527,/usa/connecticut/stamford/data-ark-stamford/
Connecticut,Stamford,Amnet Technology Solutions,Amnet Technology Solutions,"26 Fahey St, Stamford, CA 06907",41.0916041,-73.5167579,/usa/connecticut/stamford/amnet-technology-solutions/
Connecticut,Stamford,Fibertech Stamford,Fibertech Stamford,"1351 Washington Blvd, Stamford, CT, 06902",41.0580854,-73.5429363,/usa/connecticut/stamford/fibertech-stamford/
Connecticut,Oxford,SteelVault Data Centers,SteelVault OX-1,"66 Hawley Rd, Oxford, CA 06478",36.778261,-119.4179324,/usa/connecticut/oxford/steelvault-ox-1/
Connecticut,Hartford,Colocation America,Colocation America HartfordDC1,"108 Bank Street, Waterbury, CA 06702",41.5544339,-73.0412195,/usa/connecticut/hartford/colocation-america-hartforddc1/
Connecticut,Hartford,Lumen,Lumen Hartford 1,"155 Locust Street, Hartford, CA 06114",41.7450913,-72.6651461,/usa/connecticut/hartford/level3-hartford1/
Connecticut,Hartford,"New Wave Industries, Inc. ",NWI Networks,"135 Day Street, Newington, CA 06111",41.7197102,-72.7315626,/usa/connecticut/hartford/nwi-networks/
Connecticut,Hartford,The Computer Company Inc.,The Computer Company Inc.,"15 Commerce Drive, Cromwell, CA 06416",41.6319327,-72.6778121,/usa/connecticut/hartford/the-computer-company/
Connecticut,Trumbull,Digital Realty,80 Merritt Blvd (HVN10),"80 Merritt Boulevard, Trumbull, CA 06611",41.2408568,-73.1476838,/usa/connecticut/trumbull/80-merritt-boulevard/
Connecticut,Trumbull,Corserva,Corserva Connecticut,"100 Technology Drive, Trumbull, CA 06611",41.2969389,-73.2294179,/usa/connecticut/trumbull/pcnet-connecticut/
Connecticut,New Haven,Cloudsmart,Cloudsmart,"4 Pin Oak Drive, Branford, CA 06405",41.2992011,-72.7517386,/usa/connecticut/new-haven/recol-branford/
Connecticut,New Haven,Lumen,Lumen New Haven,"54 Meadow Street, New Haven, CA 06519",41.2998712,-72.9261308,/usa/connecticut/new-haven/level3-new-haven/
Connecticut,New Haven,"ChimeNet, Inc.","ChimeNet, Inc,","110 Barnes  Rd, Wallingford, CA 06492",41.4866653,-72.801046,/usa/connecticut/new-haven/chimenet/
Connecticut,Fairfield County,CAPS,CAPS,"2 Enterprise Drive, Shelton, CA 06484",41.2781066,-73.1249088,/usa/connecticut/fairfield-county/caps/
Connecticut,Waterbury,TierPoint,TierPoint Waterbury,"108 Bank Street, Waterbury, CA 06702",41.5544339,-73.0412195,/usa/connecticut/waterbury/xand-waterbury/
Wyoming,Cheyenne,Lunavi,Lunavi Cheyenne,"340 Progress Circle, Cheyenne, CA 82007",41.1297135,-104.7416118,/usa/wyoming/cheyenne/green-house-data/
Wyoming,Cheyenne,1547 Critical Systems Realty,Green House Data,"340 Progress Circle, Cheyenne, CA 82007",41.1297135,-104.7416118,/usa/wyoming/cheyenne/green-house-data1/
Wyoming,Cheyenne,Microsoft,Microsoft Cheyenne,"644 Logistics Dr, Cheyenne, CA 82009",41.1237962,-104.896036,/usa/wyoming/cheyenne/microsoft-cheyenne/
Wyoming,Cheyenne,Microsoft,Microsoft Cheyenne Business Parkway,"Christensen Overpass, Cheyenne, WY, 82007",41.1399814,-104.8202462,/usa/wyoming/cheyenne/microsoft-cheyenne-business-parkway/
Wyoming,Casper,Mountain West Technology Network,MWTN - NOC of the Rockies,"123 W. 1st Street, Casper, CA 82601",39.3649223,-123.8144752,/usa/wyoming/casper/mwtn-noc-of-the-rocckies/
Wyoming,Sheridan,Big horn Mountain Data Center,Big Horn Data Center,"26 Prestwick Drive, Sheridan, CA 82801",36.778261,-119.4179324,/usa/wyoming/sheridan/big-horn-dc/
Wyoming,Afton,Silver Star Communications,Silver Star Communications,"455 East 1st Avenue, Afton, CA 83110",42.7314109,-110.9240622,/usa/wyoming/afton/silver-star-communications/
New Mexico,Albuquerque,H5 Data Centers,H5 Data Centers Albuquerque,"505 Marquette Ave NW, Albuquerque, CA 87102",35.0886747,-106.6522954,/usa/new-mexico/albuquerque/h5-albuquerque/
New Mexico,Albuquerque,Oso Grande Technologies,Oso Grande Technologies,"725 6th Street NW, Albuquerque, CA 87102",35.0930558,-106.6535389,/usa/new-mexico/albuquerque/oso-secure/
New Mexico,Albuquerque,bigbyte.cc,bigbyte.cc Corp.,"123 Central Ave. NW, Albuquerque, CA 87102",35.0843417,-106.6489963,/usa/new-mexico/albuquerque/bigbytecc/
New Mexico,Albuquerque,META,Meta Los Lunas Data Center,"4250 Messenger Lp, Los Lunas, CA 87031",34.8261326,-106.7752309,/usa/new-mexico/albuquerque/meta-los-lunas-data-center/
New Mexico,Albuquerque,PRISM Technologies,PRISM Technologies,"219 Central NW, Albuquerque, CA 87102",35.0847091,-106.6501768,/usa/new-mexico/albuquerque/prism-technologies/
New Mexico,Albuquerque,tw telecom,tw telecom Albuquerque,"3830 Singer Blvd NE, Albuquerque, CA 87109",35.144151,-106.60192,/usa/new-mexico/albuquerque/twtc-albuquerque/
